,s2,ji
134000,0.07005510874569174,16.94837558746676
134001,0.07011023754140394,16.829276796988797
134002,0.07016538638456565,16.71054624443236
134003,0.07022055527260516,16.592184475372473
134004,0.07027574420294969,16.474192035678325
134005,0.07033095317302553,16.356569471528637
134006,0.07038618218025806,16.23931732939914
134007,0.07044143122207183,16.12243615607369
134008,0.0704967002958903,16.0059264986369
134009,0.07055198939913604,15.889788904471985
134010,0.07060729852923067,15.774023921274814
134011,0.070662627683595,15.658632097032939
134012,0.07071797685964876,15.543613980044093
134013,0.07077334605481084,15.428970118905728
134014,0.07082873526649908,15.314701062523127
134015,0.07088414449213055,15.200807360099983
134016,0.07093957372912123,15.087289561148921
134017,0.07099502297488627,14.974148215475402
134018,0.07105049222683987,14.861383873202278
134019,0.0711059814823952,14.748997084748023
134020,0.0711614907389647,14.636988400836188
134021,0.07121701999395968,14.52535837249549
134022,0.07127256924479064,14.414107551055288
134023,0.071328138488867,14.30323648815542
134024,0.07138372772359744,14.192745735733467
134025,0.0714393369463896,14.082635846034918
134026,0.07149496615465017,13.972907371607743
134027,0.07155061534578497,13.863560865306237
134028,0.07160628451719887,13.754596880286236
134029,0.07166197366629576,13.646015970015018
134030,0.07171768279047869,13.537818688253527
134031,0.07177341188714964,13.43000558907745
134032,0.07182916095370982,13.322577226866198
134033,0.07188492998755944,13.215534156295753
134034,0.0719407189860977,13.108876932356488
134035,0.07199652794672297,13.002606110339187
134036,0.07205235686683269,12.89672224584466
134037,0.0721082057438233,12.791225894773227
134038,0.07216407457509036,12.686117613334133
134039,0.07221996335802851,12.58139795804022
134040,0.07227587209003138,12.477067485711785
134041,0.07233180076849181,12.373126753473766
134042,0.0723877493908015,12.269576318759654
134043,0.07244371795435149,12.166416739303681
134044,0.07249970645653164,12.063648573147965
134045,0.07255571489473105,11.961272378646843
134046,0.07261174326633779,11.859288714450045
134047,0.07266779156873905,11.757698139521139
134048,0.07272385979932107,11.656501213130404
134049,0.07277994795546916,11.555698494848286
134050,0.07283605603456772,11.45529054455844
134051,0.07289218403400025,11.35527792244677
134052,0.0729483319511492,11.255661189011565
134053,0.07300449978339622,11.156440905049262
134054,0.073060687528122,11.057617631671341
134055,0.07311689518270625,10.959191930290316
134056,0.07317312274452781,10.861164362631076
134057,0.07322937021096451,10.763535490719903
134058,0.07328563757939338,10.66630587689701
134059,0.07334192484719043,10.56947608380369
134060,0.07339823201173076,10.473046674393718
134061,0.07345455907038856,10.377018211925161
134062,0.07351090602053703,10.281391259964483
134063,0.07356727285954857,10.186166382386475
134064,0.07362365958479451,10.091344143372591
134065,0.07368006619364526,9.996925107415528
134066,0.07373649268347052,9.90290983930938
134067,0.07379293905163875,9.809298904164429
134068,0.07384940529551776,9.716092867394945
134069,0.07390589141247418,9.623292294722646
134070,0.07396239739987388,9.53089775217903
134071,0.07401892325508187,9.438909806101965
134072,0.074075468975462,9.347329023143594
134073,0.07413203455837734,9.25615597025617
134074,0.07418862000119007,9.16539121470851
134075,0.07424522530126135,9.07503532407501
134076,0.07430185045595145,8.98508886623894
134077,0.07435849546261976,8.895552409389921
134078,0.0744151603186246,8.806426522034766
134079,0.07447184502132355,8.717711772978795
134080,0.07452854956807321,8.629408731346405
134081,0.07458527395622913,8.541517966563323
134082,0.07464201818314607,8.454040048370992
134083,0.07469878224617783,8.366975546814885
134084,0.07475556614267731,8.280325032258503
134085,0.07481236986999641,8.194089075364925
134086,0.07486919342548612,8.108268247113717
134087,0.0749260368064966,8.022863118791385
134088,0.07498290001037698,7.937874261997571
134089,0.07503978303447552,7.8533022486371635
134090,0.07509668587613955,7.7691476509312345
134091,0.07515360853271542,7.6854110414053345
134092,0.07521055100154865,7.602092992899351
134093,0.0752675132799838,7.5191940785639595
134094,0.07532449536536447,7.436714871856211
134095,0.07538149725503332,7.354655946545648
134096,0.07543851894633219,7.273017876717642
134097,0.07549556043660195,7.191801236760529
134098,0.07555262172318247,7.1110066013793585
134099,0.07560970280341277,7.030634545586736
134100,0.07566680367463095,6.950685644707921
134101,0.07572392433417421,6.8711604743791845
134102,0.07578106477937872,6.792059610550346
134103,0.0758382250075798,6.713383629476272
134104,0.0758954050161119,6.635133107730393
134105,0.07595260480230846,6.557308622192359
134106,0.07600982436350205,6.479910750059311
134107,0.07606706369702425,6.402940068832333
134108,0.07612432280020581,6.326397156333098
134109,0.07618160167037646,6.250282590689562
134110,0.07623890030486513,6.174596950341687
134111,0.07629621870099973,6.099340814042364
134112,0.07635355685610726,6.02451476085883
134113,0.07641091476751381,5.950119370170345
134114,0.07646829243254459,5.8761552216636925
134115,0.07652568984852387,5.802622895344358
134116,0.0765831070127749,5.729522971527695
134117,0.07664054392262018,5.656856030839897
134118,0.07669800057538115,5.584622654225573
134119,0.0767554769683784,5.512823422934705
134120,0.07681297309893155,5.4414589185349875
134121,0.07687048896435937,5.370529722909078
134122,0.0769280245619797,5.3000364182445985
134123,0.07698557988910931,5.229979587053563
134124,0.07704315494306428,5.1603598121506895
134125,0.07710074972115961,5.091177676670508
134126,0.07715836422070944,5.022433764060223
134127,0.07721599843902702,4.954128658079473
134128,0.07727365237342455,4.886262942799011
134129,0.07733132602121343,4.818837202611679
134130,0.07738901937970419,4.751852022215248
134131,0.07744673244620627,4.685307986624624
134132,0.0775044652180283,4.619205681173064
134133,0.07756221769247801,4.553545691499471
134134,0.07761998986686215,4.488328603563737
134135,0.07767778173848659,4.423555003637691
134136,0.07773559330465625,4.359225478308316
134137,0.0777934245626751,4.295340614474732
134138,0.07785127550984636,4.231900999355318
134139,0.07790914614347216,4.168907220477783
134140,0.07796703646085376,4.106359865689644
134141,0.07802494645929145,4.04425952314984
134142,0.07808287613608475,3.9826067813331214
134143,0.07814082548853216,3.9214022290290416
134144,0.0781987945139312,3.860646455343911
134145,0.07825678320957861,3.800340049696864
134146,0.0783147915727701,3.740483601825403
134147,0.07837281960080061,3.6810777017806853
134148,0.07843086729096396,3.622122939927456
134149,0.07848893464055322,3.5636199069497163
134150,0.07854702164686041,3.505569193844897
134151,0.07860512830717681,3.4479713919284354
134152,0.07866325461879262,3.3908270928284114
134153,0.0787214005789972,3.3341368884913223
134154,0.07877956618507888,3.277901371178471
134155,0.0788377514343253,3.2221211334690416
134156,0.078895956324023,3.16679676825669
134157,0.07895418085145765,3.1119288687507947
134158,0.07901242501391399,3.0575180284812156
134159,0.07907068880867593,3.0035648412888403
134160,0.07912897223302638,2.950069901336523
134161,0.07918727528424732,2.8970338030994096
134162,0.07924559795961987,2.8444571413715263
134163,0.07930394025642422,2.792340511265783
134164,0.07936230217193965,2.7406845082075844
134165,0.07942068370344446,2.689489727941641
134166,0.07947908484821617,2.638756766531417
134167,0.0795375056035312,2.588486220354783
134168,0.07959594596666526,2.5386786861102753
134169,0.07965440593489302,2.48933476081066
134170,0.07971288550548825,2.440455041787242
134171,0.07977138467572377,2.392040126690281
134172,0.07982990344287166,2.3440906134876247
134173,0.07988844180420286,2.2966071004624062
134174,0.0799469997569875,2.249590186217757
134175,0.0800055772984948,2.203040469676081
134176,0.0800641744259931,2.1569585500746715
134177,0.08012279113674976,2.111345026972133
134178,0.08018142742803121,2.066200500242564
134179,0.08024008329710307,2.0215255700817387
134180,0.08029875874122995,1.9773208369981692
134181,0.08035745375767561,1.9335869018266578
134182,0.08041616834370288,1.8903243657157311
134183,0.08047490249657364,1.8475338301321944
134184,0.08053365621354884,1.8052158968640075
134185,0.08059242949188865,1.7633711680183932
134186,0.08065122232885223,1.7220002460182773
134187,0.08071003472169777,1.6811037336114563
134188,0.08076886666768265,1.6406822338572677
134189,0.08082771816406337,1.6007363501400054
134190,0.08088658920809537,1.5612666861644726
134191,0.08094547979703332,1.522273845948579
134192,0.08100438992813083,1.4837584338337368
134193,0.08106331959864081,1.4457210544844301
134194,0.08112226880581509,1.408162312877792
134195,0.08118123754690457,1.3710828143163507
134196,0.08124022581915939,1.3344831644186268
134197,0.08129923361982863,1.2983639691254716
134198,0.08135826094616061,1.262725834701044
134199,0.08141730779540257,1.2275693677217312
134200,0.08147637416480098,1.1928951750904542
134201,0.0815354600516013,1.1587038640302527
134202,0.08159456545304816,1.1249960420831329
134203,0.08165369036638524,1.0917723171100935
134204,0.08171283478885527,1.0590332972942669
134205,0.08177199871770016,1.0267795911424535
134206,0.08183118215016084,0.9950118074757537
134207,0.08189038508347736,0.9637305554447622
134208,0.08194960751488883,0.9329364445141799
134209,0.0820088494416335,0.9026300844739783
134210,0.08206811086094874,0.872812085429711
134211,0.08212739177007086,0.843483057816762
134212,0.08218669216623542,0.8146436123852236
134213,0.08224601204667698,0.7862943602091548
134214,0.0823053514086292,0.7584359126841136
134215,0.08236471024932494,0.7310688815276798
134216,0.08242408856599596,0.7041938787786162
134217,0.08248348635587331,0.6778115167973535
134218,0.08254290361618692,0.6519224082677599
134219,0.08260234034416605,0.6265271661917051
134220,0.08266179653703887,0.6016264039012835
134221,0.08272127219203275,0.5772207350416085
134222,0.08278076730637401,0.5533107735860732
134223,0.08284028187728824,0.529897133829003
134224,0.08289981590200003,0.5069804303860526
134225,0.08295936937773307,0.4845612781968587
134226,0.08301894230171016,0.46264029252446015
134227,0.08307853467115314,0.44121808895275194
134228,0.08313814648328299,0.4202952833894411
134229,0.08319777773531983,0.3998724920668941
134230,0.08325742842448275,0.37995033153711155
134231,0.08331709854799006,0.36052941867807853
134232,0.08337678810305912,0.34161037068849076
134233,0.0834364970869063,0.32319380509471607
134234,0.08349622549674716,0.3052803397411008
134235,0.08355597332979635,0.28787059280136873
134236,0.08361574058326764,0.27096518276858994
134237,0.08367552725437374,0.2545647284598562
134238,0.08373533334032662,0.23866984901815336
134239,0.08379515883833727,0.2232811639082346
134240,0.08385500374561584,0.2083992929224987
134241,0.08391486805937148,0.19402485617256815
134242,0.08397475177681252,0.18015847409809993
134243,0.08403465489514628,0.16680076746080985
134244,0.0840945774115793,0.1539523573474888
134245,0.08415451932331712,0.14161386516837915
134246,0.08421448062756447,0.12978591266321615
134247,0.08427446132152505,0.11846912189047387
134248,0.08433446140240176,0.10766411523334085
134249,0.08439448086739659,0.09737151540579525
134250,0.08445451971371055,0.0875919454405949
134251,0.0845145779385438,0.07832602869897443
134252,0.08457465553909554,0.06957438886603562
134253,0.08463475251256428,0.061337649952104556
134254,0.08469486885614727,0.053616436294399605
134255,0.08475500456704119,0.04641137255176986
134256,0.08481515964244156,0.03972308371252353
134257,0.0848753340795432,0.03355219508767604
134258,0.08493552787553987,0.027899332318709114
134259,0.08499574102762458,0.022765121366493446
134260,0.08505597353298927,0.018150188520909438
134261,0.08511622538882514,0.01405516040012067
134262,0.08517649659232233,0.010480663941891066
134263,0.08523678714067025,0.007427326417401403
134264,0.0852970970310572,0.004895775418702897
134265,0.08535742626067079,0.0028866388684285482
134266,0.0854177748266976,0.0014005450126610697
134267,0.08547814272632331,0.0004381224222704816
134268,0.08553852995673276,0.0
134269,0.08559893651510984,8.680697335528009e-05
134270,0.0856593623986376,0.0006991728923253504
134271,0.08571980760449807,0.0018377276416039479
134272,0.0857802721298725,0.003503101425044619
134273,0.08584075597194114,0.005695924778825301
134274,0.0859012591278835,0.008416828563630574
134275,0.08596178159487798,0.01166644397036265
134276,0.08602232337010218,0.015445402513087458
134277,0.08608288445073285,0.01975433603593224
134278,0.08614346483394576,0.02459387671041746
134279,0.08620406451691583,0.0299646570358032
134280,0.08626468349681705,0.035867309837996686
134281,0.08632532177082247,0.04230246827134465
134282,0.08638597933610438,0.049270765820011775
134283,0.086446656189834,0.05677283629067986
134284,0.08650735232918179,0.0648093138235275
134285,0.08656806775131722,0.07338083288644093
134286,0.08662880245340886,0.0824880282725502
134287,0.08668955643262446,0.09213153510567729
134288,0.08675032968613083,0.10231198883768222
134289,0.08681112221109383,0.11303002524779515
134290,0.08687193400467846,0.12428628044752621
134291,0.08693276506404891,0.1360813908716576
134292,0.08699361538636832,0.14841599328723376
134293,0.08705448496879897,0.16129072479017204
134294,0.08711537380850234,0.17470622280400505
134295,0.08717628190263893,0.18866312508441752
134296,0.08723720924836839,0.20316206971183703
134297,0.08729815584284932,0.21820369509886106
134298,0.08735912168323964,0.23378863998702037
134299,0.08742010676669627,0.2499175434463652
134300,0.0874811110903752,0.2665910448795188
134301,0.08754213465143156,0.2838097840144975
134302,0.08760317744701955,0.30157440091268484
134303,0.08766423947429262,0.31988553596131375
134304,0.08772532073040312,0.33874382988408946
134305,0.08778642121250259,0.3581499237269128
134306,0.08784754091774173,0.37810445887204125
134307,0.08790867984327021,0.3986080770278093
134308,0.08796983798623692,0.41966142023530395
134309,0.08803101534378982,0.4412651308650979
134310,0.088092211913076,0.46341985161922317
134311,0.0881534276912415,0.4861262255284
134312,0.0882146626754318,0.5093848959554634
134313,0.08827591686279107,0.5331965065950985
134314,0.08833719025046287,0.5575617014696395
134315,0.08839848283558979,0.582481124934441
134316,0.0884597946153135,0.6079554216778238
134317,0.0885211255867748,0.6339852367143042
134318,0.08858247574711356,0.6605712153939898
134319,0.08864384509346884,0.6877140033964597
134320,0.08870523362297862,0.7154142467324984
134321,0.08876664133278027,0.7436725917474831
134322,0.08882806822001,0.7724896851128289
134323,0.08888951428180326,0.8018661738348456
134324,0.08895097951529464,0.831802705255253
134325,0.08901246391761766,0.8622999270394249
134326,0.08907396748590515,0.8933584871918718
134327,0.08913549021728896,0.9249790340445507
134328,0.08919703210889993,0.9571622162656315
134329,0.08925859315786824,0.989908682851933
134330,0.08932017336132303,1.0232190831343235
134331,0.08938177271639257,1.0570940667775552
134332,0.08944339122020416,1.0915342837740631
134333,0.08950502886988444,1.1265403844553532
134334,0.08956668566255886,1.162113019481625
134335,0.08962836159535224,1.1982528398456562
134336,0.08969005666538822,1.2349604968743666
134337,0.08975177086978994,1.2722366422290197
134338,0.08981350420567927,1.3100819279003346
134339,0.08987525667017741,1.3484970062169612
134340,0.0899370282604045,1.3874825298354683
134341,0.08999881897348001,1.4270391517491863
134342,0.09006062880652235,1.4671675252854381
134343,0.0901224577566491,1.507868304102276
134344,0.0901843058209768,1.549142142194139
134345,0.0902461729966215,1.5909896938884032
134346,0.09030805928069785,1.6334116138453023
134347,0.09036996467031996,1.676408557059272
134348,0.09043188916260092,1.7199811788590154
134349,0.09049383275465288,1.764130134908589
134350,0.0905557954435873,1.8088560812046008
134351,0.09061777722651453,1.85415967407849
134352,0.09067977810054413,1.9000415701960058
134353,0.09074179806278472,1.9465024265583146
134354,0.09080383711034412,1.9935429004981486
134355,0.0908658952403292,2.041163649686615
134356,0.09092797244984595,2.0893653321264214
134357,0.09099006873599938,2.138148606160005
134358,0.09105218409589379,2.1875141304608405
134359,0.09111431852663252,2.237462564032999
134360,0.09117647202531792,2.287994566226196
134361,0.09123864458905155,2.3391107967178506
134362,0.09130083621493401,2.3908119155228835
134363,0.0913630469000652,2.443098582992045
134364,0.09142527664154387,2.4959714598098
134365,0.09148752543646804,2.5494312069985092
134366,0.0915497932819348,2.603478485914062
134367,0.09161208017504036,2.6581139582507145
134368,0.09167438611288004,2.7133382860360324
134369,0.09173671109254825,2.769152131634261
134370,0.09179905511113855,2.8255561577467496
134371,0.09186141816574359,2.8825510274098
134372,0.09192380025345513,2.9401374039973103
134373,0.09198620137136404,2.9983159512163517
134374,0.09204862151656035,3.0570873331147013
134375,0.09211106068613313,3.1164522140740427
134376,0.09217351887717058,3.176411258813763
134377,0.09223599608676007,3.236965132388825
134378,0.092298492311988,3.298114500190085
134379,0.09236100754994,3.3598600279476916
134380,0.09242354179770065,3.4222023817306226
134381,0.09248609505235379,3.4851422279377324
134382,0.09254866731098227,3.548680233313231
134383,0.09261125857066813,3.612817064932681
134384,0.09267386882849248,3.677553390211484
134385,0.09273649808153561,3.742889876901403
134386,0.0927991463268768,3.808827193094393
134387,0.09286181356159452,3.8753660072144207
134388,0.09292449978276639,3.9425069880307184
134389,0.09298720498746908,4.010250804645343
134390,0.09304992917277846,4.078598126499649
134391,0.09311267233576931,4.14754962337109
134392,0.09317543447351585,4.217105965375783
134393,0.09323821558309113,4.287267822972671
134394,0.09330101566156739,4.358035866954738
134395,0.09336383470601613,4.429410768449541
134396,0.09342667271350771,4.501393198932332
134397,0.0934895296811119,4.5739838302090785
134398,0.09355240560589728,4.647183334430078
134399,0.09361530048493184,4.720992384077443
134400,0.09367821431528241,4.7954116519797605
134401,0.09374114709401521,4.870441811302518
134402,0.09380409881819535,4.9460835355436
134403,0.09386706948488714,5.02233749854776
134404,0.09393005909115398,5.099204374497171
134405,0.09399306763405853,5.176684837911841
134406,0.09405609511066236,5.254779563651711
134407,0.09411914151802632,5.333489226916159
134408,0.09418220685321024,5.412814503243309
134409,0.09424529111327315,5.492756068512028
134410,0.0943083942952732,5.573314598941737
134411,0.09437151639626767,5.6544907710923304
134412,0.09443465741331288,5.736285261857946
134413,0.09449781734346432,5.818698748478704
134414,0.09456099618377661,5.901731908534144
134415,0.0946241939313035,5.985385419939796
134416,0.09468741058309779,6.069659960957274
134417,0.09475064613621137,6.1545562101844205
134418,0.09481390058769548,6.240074846561683
134419,0.09487717393460024,6.326216549369356
134420,0.09494046617397492,6.4129819982264
134421,0.09500377730286796,6.500371873097528
134422,0.09506710731832702,6.588386854283392
134423,0.09513045621739868,6.677027622428568
134424,0.09519382399712867,6.766294858515618
134425,0.09525721065456205,6.856189243872603
134426,0.09532061618674278,6.946711460164519
134427,0.095384040590714,7.037862189399711
134428,0.095447483863518,7.129642113930824
134429,0.09551094600219617,7.22205191644408
134430,0.09557442700378896,7.315092279974028
134431,0.09563792686533612,7.408763887898829
134432,0.09570144558387632,7.503067423928947
134433,0.09576498315644744,7.5980035721256876
134434,0.09582853958008647,7.693573016887925
134435,0.0958921148518296,7.789776442958452
134436,0.09595570896871193,7.886614535420165
134437,0.09601932192776792,7.984087979699172
134438,0.09608295372603101,8.082197461565826
134439,0.0961466043605338,8.180943667132652
134440,0.09621027382830803,8.280327282848795
134441,0.09627396212638455,8.380348995514002
134442,0.09633766925179325,8.481009492266523
134443,0.09640139520156328,8.582309460586767
134444,0.09646513997272288,8.68424958830061
134445,0.09652890356229933,8.786830563575876
134446,0.09659268596731904,8.890053074922843
134447,0.09665648718480767,8.993917811192997
134448,0.09672030721178992,9.09842546158687
134449,0.09678414604528957,9.203576715644115
134450,0.09684800368232954,9.309372263246843
134451,0.09691188011993188,9.415812794624351
134452,0.0969757753551179,9.522899000345198
134453,0.09703968938490783,9.630631571326902
134454,0.09710362220632116,9.739011198825278
134455,0.09716757381637632,9.848038574443315
134456,0.09723154421209117,9.957714390129048
134457,0.0972955333904824,10.06803933816921
134458,0.097359541348566,10.179014111203692
134459,0.09742356808335692,10.290639402207503
134460,0.09748761359186954,10.402915904505065
134461,0.09755167787111699,10.515844311762766
134462,0.09761576091811182,10.629425317994766
134463,0.09767986272986548,10.743659617554236
134464,0.09774398330338872,10.858547905147763
134465,0.09780812263569133,10.97409087581713
134466,0.0978722807237822,11.090289224955917
134467,0.09793645756466944,11.207143648299237
134468,0.09800065315536023,11.324654841930943
134469,0.0980648674928609,11.44282350227331
134470,0.0981291005741768,11.56165032610118
134471,0.09819335239631256,11.681136010528316
134472,0.09825762295627177,11.801281253020125
134473,0.09832191225105741,11.922086751385834
134474,0.09838622027767127,12.043553203774945
134475,0.09845054703311444,12.165681308690367
134476,0.09851489251438716,12.28847176497531
134477,0.09857925671848873,12.41192527182466
134478,0.09864363964241758,12.536042528767837
134479,0.09870804128317126,12.660824235695806
134480,0.09877246163774647,12.786271092835925
134481,0.09883690070313912,12.912383800762086
134482,0.0989013584763441,13.039163060394685
134483,0.09896583495435544,13.166609573007705
134484,0.09903033013416644,13.294724040214092
134485,0.09909484401276936,13.42350716397381
134486,0.09915937658715576,13.552959646598019
134487,0.09922392785431616,13.683082190736787
134488,0.09928849781124029,13.81387549939808
134489,0.09935308645491696,13.945340275927027
134490,0.09941769378233423,14.077477224025273
134491,0.09948231979047917,14.210287047730809
134492,0.09954696447633801,14.34377045143653
134493,0.09961162783689607,14.47792813987942
134494,0.09967630986913793,14.612760818148878
134495,0.09974101057004721,14.748269191674261
134496,0.0998057299366066,14.88445396623706
134497,0.09987046796579795,15.021315847967884
134498,0.09993522465460236,15.158855543339087
134499,0.1,15.297073759179227
